binomial,family,family_correct,binomial_correct
Cryptoblepharus keiensis,Scincidae,Scincidae,Cryptoblepharus keiensis
Cryptoblepharus leschenault,Scincidae,Scincidae,Cryptoblepharus leschenault
Cryptoblepharus litoralis,Scincidae,Scincidae,Cryptoblepharus litoralis
Cryptoblepharus megastictus,Scincidae,Scincidae,Cryptoblepharus megastictus
Cryptoblepharus mertensi,Scincidae,Scincidae,Cryptoblepharus mertensi
Cryptoblepharus metallicus,Scincidae,Scincidae,Cryptoblepharus metallicus
Cryptoblepharus nigropunctatus,Scincidae,Scincidae,Cryptoblepharus nigropunctatus
Cryptoblepharus novaeguineae,Scincidae,Scincidae,Cryptoblepharus novaeguineae
Cryptoblepharus novocaledonicus,Scincidae,Scincidae,Cryptoblepharus novocaledonicus
Cryptoblepharus novohebridicus,Scincidae,Scincidae,Cryptoblepharus novohebridicus
Cryptoblepharus ochrus,Scincidae,Scincidae,Cryptoblepharus ochrus
Cryptoblepharus pannosus,Scincidae,Scincidae,Cryptoblepharus pannosus
Cryptoblepharus plagiocephalus,Scincidae,Scincidae,Cryptoblepharus plagiocephalus
Cryptoblepharus poecilopleurus,Scincidae,Scincidae,Cryptoblepharus poecilopleurus
Cryptoblepharus pulcher,Scincidae,Scincidae,Cryptoblepharus pulcher
Cryptoblepharus quinquetaeniatus,Scincidae,Scincidae,Cryptoblepharus quinquetaeniatus
Cryptoblepharus renschi,Scincidae,Scincidae,Cryptoblepharus renschi
Cryptoblepharus ruber,Scincidae,Scincidae,Cryptoblepharus ruber
Cryptoblepharus rutilus,Scincidae,Scincidae,Cryptoblepharus rutilus
Cryptoblepharus schlegelianus,Scincidae,Scincidae,Cryptoblepharus schlegelianus
Cryptoblepharus tytthos,Scincidae,Scincidae,Cryptoblepharus tytthos
Cryptoblepharus ustulatus,Scincidae,Scincidae,Cryptoblepharus ustulatus
Cryptoblepharus virgatus,Scincidae,Scincidae,Cryptoblepharus virgatus
Cryptoblepharus voeltzkowi,Scincidae,Scincidae,Cryptoblepharus voeltzkowi
Cryptoblepharus wulbu,Scincidae,Scincidae,Cryptoblepharus wulbu
Cryptoblepharus yulensis,Scincidae,Scincidae,Cryptoblepharus yulensis
Cryptoblepharus zoticus,Scincidae,Scincidae,Cryptoblepharus zoticus
Ctenotus agrestis,Scincidae,Scincidae,Ctenotus agrestis
Ctenotus alacer,Scincidae,Scincidae,Ctenotus alacer
Ctenotus alleni,Scincidae,Scincidae,Ctenotus alleni
Ctenotus allotropis,Scincidae,Scincidae,Ctenotus allotropis
Ctenotus angusticeps,Scincidae,Scincidae,Ctenotus angusticeps
Ctenotus arcanus,Scincidae,Scincidae,Ctenotus arcanus
Ctenotus ariadnae,Scincidae,Scincidae,Ctenotus ariadnae
Ctenotus arnhemensis,Scincidae,Scincidae,Ctenotus arnhemensis
Ctenotus astarte,Scincidae,Scincidae,Ctenotus astarte
Ctenotus astictus,Scincidae,Scincidae,Ctenotus astictus
Ctenotus atlas,Scincidae,Scincidae,Ctenotus atlas
Ctenotus australis,Scincidae,Scincidae,Ctenotus australis
Ctenotus borealis,Scincidae,Scincidae,Ctenotus borealis
Ctenotus brachyonyx,Scincidae,Scincidae,Ctenotus brachyonyx
Ctenotus brevipes,Scincidae,Scincidae,Ctenotus brevipes
Ctenotus brooksi,Scincidae,Scincidae,Ctenotus brooksi
Ctenotus burbidgei,Scincidae,Scincidae,Ctenotus burbidgei
Ctenotus calurus,Scincidae,Scincidae,Ctenotus calurus
Ctenotus capricorni,Scincidae,Scincidae,Ctenotus capricorni
Ctenotus catenifer,Scincidae,Scincidae,Ctenotus catenifer
Ctenotus coggeri,Scincidae,Scincidae,Ctenotus coggeri
Ctenotus colletti,Scincidae,Scincidae,Ctenotus colletti
Ctenotus decaneurus,Scincidae,Scincidae,Ctenotus decaneurus
Ctenotus delli,Scincidae,Scincidae,Ctenotus delli
Ctenotus duricola,Scincidae,Scincidae,Ctenotus duricola
Ctenotus dux,Scincidae,Scincidae,Ctenotus dux
Ctenotus ehmanni,Scincidae,Scincidae,Ctenotus ehmanni
Ctenotus essingtonii,Scincidae,Scincidae,Ctenotus essingtonii
Ctenotus euclae,Scincidae,Scincidae,Ctenotus euclae
Ctenotus eurydice,Scincidae,Scincidae,Ctenotus eurydice
Ctenotus eutaenius,Scincidae,Scincidae,Ctenotus eutaenius
Ctenotus gagudju,Scincidae,Scincidae,Ctenotus gagudju
Ctenotus gemmula,Scincidae,Scincidae,Ctenotus gemmula
Ctenotus grandis,Scincidae,Scincidae,Ctenotus grandis
Ctenotus greeri,Scincidae,Scincidae,Ctenotus greeri
Ctenotus halysis,Scincidae,Scincidae,Ctenotus halysis
Ctenotus hanloni,Scincidae,Scincidae,Ctenotus hanloni
Ctenotus hebetior,Scincidae,Scincidae,Ctenotus hebetior
Ctenotus helenae,Scincidae,Scincidae,Ctenotus helenae
Ctenotus hilli,Scincidae,Scincidae,Ctenotus hilli
Ctenotus iapetus,Scincidae,Scincidae,Ctenotus iapetus
Ctenotus impar,Scincidae,Scincidae,Ctenotus impar
Ctenotus ingrami,Scincidae,Scincidae,Ctenotus ingrami
Ctenotus fallens,Scincidae,Scincidae,Ctenotus inornatus
Ctenotus inornatus,Scincidae,Scincidae,Ctenotus inornatus
Ctenotus joanae,Scincidae,Scincidae,Ctenotus joanae
Ctenotus kurnbudj,Scincidae,Scincidae,Ctenotus kurnbudj
Ctenotus labillardieri,Scincidae,Scincidae,Ctenotus labillardieri
Ctenotus lancelini,Scincidae,Scincidae,Ctenotus lancelini
Ctenotus lateralis,Scincidae,Scincidae,Ctenotus lateralis
Ctenotus leae,Scincidae,Scincidae,Ctenotus leae
Ctenotus leonhardii,Scincidae,Scincidae,Ctenotus leonhardii
Ctenotus maryani,Scincidae,Scincidae,Ctenotus maryani
Ctenotus mastigura,Scincidae,Scincidae,Ctenotus mastigura
Ctenotus mesotes,Scincidae,Scincidae,Ctenotus mesotes
Ctenotus militaris,Scincidae,Scincidae,Ctenotus militaris
Ctenotus mimetes,Scincidae,Scincidae,Ctenotus mimetes
Ctenotus monticola,Scincidae,Scincidae,Ctenotus monticola
Ctenotus nasutus,Scincidae,Scincidae,Ctenotus nasutus
Ctenotus nigrilineatus,Scincidae,Scincidae,Ctenotus nigrilineatus
Ctenotus nullum,Scincidae,Scincidae,Ctenotus nullum
Ctenotus olympicus,Scincidae,Scincidae,Ctenotus olympicus
Ctenotus ora,Scincidae,Scincidae,Ctenotus ora
Ctenotus orientalis,Scincidae,Scincidae,Ctenotus orientalis
Ctenotus pallasotus,Scincidae,Scincidae,Ctenotus pallasotus
Ctenotus pallescens,Scincidae,Scincidae,Ctenotus pallescens
Ctenotus pantherinus,Scincidae,Scincidae,Ctenotus pantherinus
Ctenotus piankai,Scincidae,Scincidae,Ctenotus piankai
Ctenotus pulchellus,Scincidae,Scincidae,Ctenotus pulchellus
Ctenotus quattuordecimlineatus,Scincidae,Scincidae,Ctenotus quattuordecimlineatus
Ctenotus quinkan,Scincidae,Scincidae,Ctenotus quinkan
Ctenotus quirinus,Scincidae,Scincidae,Ctenotus quirinus
Ctenotus rawlinsoni,Scincidae,Scincidae,Ctenotus rawlinsoni
Ctenotus regius,Scincidae,Scincidae,Ctenotus regius
Ctenotus rhabdotus,Scincidae,Scincidae,Ctenotus rhabdotus
Ctenotus rimacolus,Scincidae,Scincidae,Ctenotus rimacolus
Ctenotus robustus,Scincidae,Scincidae,Ctenotus robustus
Ctenotus rosarium,Scincidae,Scincidae,Ctenotus rosarium
Ctenotus rubicundus,Scincidae,Scincidae,Ctenotus rubicundus
Ctenotus rufescens,Scincidae,Scincidae,Ctenotus rufescens
Ctenotus rutilans,Scincidae,Scincidae,Ctenotus rutilans
Ctenotus saxatilis,Scincidae,Scincidae,Ctenotus saxatilis
Ctenotus schevilli,Scincidae,Scincidae,Ctenotus schevilli
Ctenotus schomburgkii,Scincidae,Scincidae,Ctenotus schomburgkii
Ctenotus septenarius,Scincidae,Scincidae,Ctenotus septenarius
Ctenotus serotinus,Scincidae,Scincidae,Ctenotus serotinus
Ctenotus serventyi,Scincidae,Scincidae,Ctenotus serventyi
Ctenotus severus,Scincidae,Scincidae,Ctenotus severus
Ctenotus spaldingi,Scincidae,Scincidae,Ctenotus spaldingi
Ctenotus storri,Scincidae,Scincidae,Ctenotus storri
Ctenotus strauchii,Scincidae,Scincidae,Ctenotus strauchii
Ctenotus striaticeps,Scincidae,Scincidae,Ctenotus striaticeps
Ctenotus stuarti,Scincidae,Scincidae,Ctenotus stuarti
Ctenotus superciliaris,Scincidae,Scincidae,Ctenotus superciliaris
Ctenotus taeniatus,Scincidae,Scincidae,Ctenotus taeniatus
Ctenotus taeniolatus,Scincidae,Scincidae,Ctenotus taeniolatus
Ctenotus tanamiensis,Scincidae,Scincidae,Ctenotus tanamiensis
Ctenotus tantillus,Scincidae,Scincidae,Ctenotus tantillus
Ctenotus terrareginae,Scincidae,Scincidae,Ctenotus terrareginae
Ctenotus uber,Scincidae,Scincidae,Ctenotus uber
Ctenotus vagus,Scincidae,Scincidae,Ctenotus vagus
Ctenotus vertebralis,Scincidae,Scincidae,Ctenotus vertebralis
Ctenotus xenopleura,Scincidae,Scincidae,Ctenotus xenopleura
Ctenotus youngsoni,Scincidae,Scincidae,Ctenotus youngsoni
Ctenotus zastictus,Scincidae,Scincidae,Ctenotus zastictus
Ctenotus zebrilla,Scincidae,Scincidae,Ctenotus zebrilla
Cyclodomorphus branchialis,Scincidae,Scincidae,Cyclodomorphus branchialis
Cyclodomorphus casuarinae,Scincidae,Scincidae,Cyclodomorphus casuarinae
Cyclodomorphus celatus,Scincidae,Scincidae,Cyclodomorphus celatus
Cyclodomorphus gerrardii,Scincidae,Scincidae,Cyclodomorphus gerrardii
Cyclodomorphus maximus,Scincidae,Scincidae,Cyclodomorphus maximus
Cyclodomorphus melanops,Scincidae,Scincidae,Cyclodomorphus melanops
Cyclodomorphus michaeli,Scincidae,Scincidae,Cyclodomorphus michaeli
Cyclodomorphus praealtus,Scincidae,Scincidae,Cyclodomorphus praealtus
Cyclodomorphus venustus,Scincidae,Scincidae,Cyclodomorphus venustus
Dasia griffini,Scincidae,Scincidae,Dasia griffini
Dasia grisea,Scincidae,Scincidae,Dasia grisea
Dasia haliana,Scincidae,Scincidae,Dasia haliana
Dasia johnsinghi,Scincidae,Scincidae,Dasia johnsinghi
Dasia olivacea,Scincidae,Scincidae,Dasia olivacea
Dasia semicincta,Scincidae,Scincidae,Dasia semicincta
Dasia subcaerulea,Scincidae,Scincidae,Dasia subcaerulea
Dasia vittata,Scincidae,Scincidae,Dasia vittata
Lamprolepis vyneri,Scincidae,Scincidae,Dasia vyneri
Egernia cunninghami,Scincidae,Scincidae,Egernia cunninghami
Egernia cygnitos,Scincidae,Scincidae,Egernia cygnitos
Egernia depressa,Scincidae,Scincidae,Egernia depressa
Egernia douglasi,Scincidae,Scincidae,Egernia douglasi
Egernia eos,Scincidae,Scincidae,Egernia eos
Egernia epsisolus,Scincidae,Scincidae,Egernia epsisolus
Egernia formosa,Scincidae,Scincidae,Egernia formosa
Egernia hosmeri,Scincidae,Scincidae,Egernia hosmeri
Egernia kingii,Scincidae,Scincidae,Egernia kingii
Egernia mcpheei,Scincidae,Scincidae,Egernia mcpheei
Egernia napoleonis,Scincidae,Scincidae,Egernia napoleonis
Egernia pilbarensis,Scincidae,Scincidae,Egernia pilbarensis
Egernia richardi,Scincidae,Scincidae,Egernia richardi
Egernia rugosa,Scincidae,Scincidae,Egernia rugosa
Egernia saxatilis,Scincidae,Scincidae,Egernia saxatilis
Egernia stokesii,Scincidae,Scincidae,Egernia stokesii
Egernia striolata,Scincidae,Scincidae,Egernia striolata
Emoia adspersa,Scincidae,Scincidae,Emoia adspersa
Emoia aenea,Scincidae,Scincidae,Emoia aenea
Emoia aneityumensis,Scincidae,Scincidae,Emoia aneityumensis
Emoia arnoensis,Scincidae,Scincidae,Emoia arnoensis
Emoia atrocostata,Scincidae,Scincidae,Emoia atrocostata
Emoia aurulenta,Scincidae,Scincidae,Emoia aurulenta
Emoia battersbyi,Scincidae,Scincidae,Emoia battersbyi
Emoia ahli,Scincidae,Scincidae,Emoia battersbyi
Emoia baudini,Scincidae,Scincidae,Emoia baudini
Emoia bismarckensis,Scincidae,Scincidae,Emoia bismarckensis
Emoia boettgeri,Scincidae,Scincidae,Emoia boettgeri
Emoia bogerti,Scincidae,Scincidae,Emoia bogerti
Emoia brongersmai,Scincidae,Scincidae,Emoia brongersmai
Emoia caeruleocauda,Scincidae,Scincidae,Emoia caeruleocauda
Emoia callisticta,Scincidae,Scincidae,Emoia callisticta
Emoia campbelli,Scincidae,Scincidae,Emoia campbelli
Emoia concolor,Scincidae,Scincidae,Emoia concolor
Emoia cyanogaster,Scincidae,Scincidae,Emoia cyanogaster
Emoia cyanura,Scincidae,Scincidae,Emoia cyanura
Emoia cyclops,Scincidae,Scincidae,Emoia cyclops
Emoia erronan,Scincidae,Scincidae,Emoia erronan
Emoia flavigularis,Scincidae,Scincidae,Emoia flavigularis
Emoia guttata,Scincidae,Scincidae,Emoia guttata
Emoia impar,Scincidae,Scincidae,Emoia impar
Emoia irianensis,Scincidae,Scincidae,Emoia irianensis
Emoia isolata,Scincidae,Scincidae,Emoia isolata
Emoia jakati,Scincidae,Scincidae,Emoia jakati
Emoia jamur,Scincidae,Scincidae,Emoia jamur
Emoia klossi,Scincidae,Scincidae,Emoia klossi
Emoia kordoana,Scincidae,Scincidae,Emoia kordoana
Emoia kuekenthali,Scincidae,Scincidae,Emoia kuekenthali
Emoia lawesi,Scincidae,Scincidae,Emoia lawesi
Emoia longicauda,Scincidae,Scincidae,Emoia longicauda
Emoia loveridgei,Scincidae,Scincidae,Emoia loveridgei
Emoia loyaltiensis,Scincidae,Scincidae,Emoia loyaltiensis
Emoia maculata,Scincidae,Scincidae,Emoia maculata
Emoia maxima,Scincidae,Scincidae,Emoia maxima
Emoia mivarti,Scincidae,Scincidae,Emoia mivarti
Emoia mokolahi,Scincidae,Scincidae,Emoia mokolahi
Emoia mokosariniveikau,Scincidae,Scincidae,Emoia mokosariniveikau
Emoia montana,Scincidae,Scincidae,Emoia montana
Emoia nativitatis,Scincidae,Scincidae,Emoia nativitatis
Emoia nigra,Scincidae,Scincidae,Emoia nigra
Emoia nigromarginata,Scincidae,Scincidae,Emoia nigromarginata
Emoia obscura,Scincidae,Scincidae,Emoia obscura
Emoia oribata,Scincidae,Scincidae,Emoia oribata
Emoia oriva,Scincidae,Scincidae,Emoia oriva
Emoia pallidiceps,Scincidae,Scincidae,Emoia pallidiceps
Emoia paniai,Scincidae,Scincidae,Emoia paniai
Emoia parkeri,Scincidae,Scincidae,Emoia parkeri
Emoia physicae,Scincidae,Scincidae,Emoia physicae
Emoia physicina,Scincidae,Scincidae,Emoia physicina
Emoia ponapea,Scincidae,Scincidae,Emoia ponapea
Emoia popei,Scincidae,Scincidae,Emoia popei
Emoia pseudocyanura,Scincidae,Scincidae,Emoia pseudocyanura
Emoia pseudopallidiceps,Scincidae,Scincidae,Emoia pseudopallidiceps
Emoia reimschiisseli,Scincidae,Scincidae,Emoia reimschiisseli
Emoia rennellensis,Scincidae,Scincidae,Emoia rennellensis
Emoia ruficauda,Scincidae,Scincidae,Emoia ruficauda
Emoia rufilabialis,Scincidae,Scincidae,Emoia rufilabialis
Emoia samoensis,Scincidae,Scincidae,Emoia samoensis
Emoia sanfordi,Scincidae,Scincidae,Emoia sanfordi
Emoia schmidti,Scincidae,Scincidae,Emoia schmidti
Emoia similis,Scincidae,Scincidae,Emoia similis
Emoia slevini,Scincidae,Scincidae,Emoia slevini
Emoia sorex,Scincidae,Scincidae,Emoia sorex
Emoia submetallica,Scincidae,Scincidae,Emoia submetallica
Emoia taumakoensis,Scincidae,Scincidae,Emoia taumakoensis
Emoia tetrataenia,Scincidae,Scincidae,Emoia tetrataenia
Emoia tongana,Scincidae,Scincidae,Emoia tongana
Emoia tropidolepis,Scincidae,Scincidae,Emoia tropidolepis
Emoia trossula,Scincidae,Scincidae,Emoia trossula
Emoia tuitarere,Scincidae,Scincidae,Emoia tuitarere
Emoia veracunda,Scincidae,Scincidae,Emoia veracunda
Epibator greeri,Scincidae,Scincidae,Epibator greeri
Epibator nigrofasciolatus,Scincidae,Scincidae,Epibator nigrofasciolatus
Eremiascincus antoniorum,Scincidae,Scincidae,Eremiascincus antoniorum
Eremiascincus brongersmai,Scincidae,Scincidae,Eremiascincus brongersmai
Eremiascincus douglasi,Scincidae,Scincidae,Eremiascincus douglasi
Eremiascincus emigrans,Scincidae,Scincidae,Eremiascincus emigrans
Eremiascincus intermedius,Scincidae,Scincidae,Eremiascincus intermedius
Eremiascincus isolepis,Scincidae,Scincidae,Eremiascincus isolepis
Eremiascincus musivus,Scincidae,Scincidae,Eremiascincus musivus
Eremiascincus pallidus,Scincidae,Scincidae,Eremiascincus pallidus
Eremiascincus pardalis,Scincidae,Scincidae,Eremiascincus pardalis
Eremiascincus phantasmus,Scincidae,Scincidae,Eremiascincus phantasmus
Eremiascincus richardsonii,Scincidae,Scincidae,Eremiascincus richardsonii
Eroticoscincus graciloides,Scincidae,Scincidae,Eroticoscincus graciloides
Eugongylus albofasciolatus,Scincidae,Scincidae,Eugongylus albofasciolatus
Eugongylus mentovarius,Scincidae,Scincidae,Eugongylus mentovarius
Eugongylus rufescens,Scincidae,Scincidae,Eugongylus rufescens
Eugongylus unilineatus,Scincidae,Scincidae,Eugongylus unilineatus
Eulamprus heatwolei,Scincidae,Scincidae,Eulamprus heatwolei
Eulamprus kosciuskoi,Scincidae,Scincidae,Eulamprus kosciuskoi
Eulamprus leuraensis,Scincidae,Scincidae,Eulamprus leuraensis
Eulamprus quoyii,Scincidae,Scincidae,Eulamprus quoyii
Eulamprus tympanum,Scincidae,Scincidae,Eulamprus tympanum
Eumeces algeriensis,Scincidae,Scincidae,Eumeces algeriensis
Eumeces blythianus,Scincidae,Scincidae,Eumeces blythianus
Eumeces schneideri,Scincidae,Scincidae,Eumeces schneiderii
Eumecia anchietae,Scincidae,Scincidae,Eumecia anchietae
Eumecia johnstoni,Scincidae,Scincidae,Eumecia johnstoni
Eurylepis taeniolata,Scincidae,Scincidae,Eurylepis taeniolatus
Eutropis andamanensis,Scincidae,Scincidae,Eutropis andamanensis
Eutropis beddomii,Scincidae,Scincidae,Eutropis beddomei
Eutropis bibronii,Scincidae,Scincidae,Eutropis bibronii
Eutropis bontocensis,Scincidae,Scincidae,Eutropis bontocensis
Eutropis carinata,Scincidae,Scincidae,Eutropis carinata
Eutropis chapaensis,Scincidae,Scincidae,Eutropis chapaensis
Eutropis clivicola,Scincidae,Scincidae,Eutropis clivicola
Eutropis cumingi,Scincidae,Scincidae,Eutropis cumingi
Eutropis dissimilis,Scincidae,Scincidae,Eutropis dissimilis
Eutropis englei,Scincidae,Scincidae,Eutropis englei
Eutropis floweri,Scincidae,Scincidae,Eutropis floweri
Eutropis indeprensa,Scincidae,Scincidae,Eutropis indeprensa
Eutropis innotata,Scincidae,Scincidae,Eutropis innotata
Eutropis longicaudata,Scincidae,Scincidae,Eutropis longicaudata
Eutropis macrophthalma,Scincidae,Scincidae,Eutropis macrophthalma
Eutropis grandis,Scincidae,Scincidae,Eutropis macrophthalma
Eutropis macularia,Scincidae,Scincidae,Eutropis macularia
Eutropis madaraszi,Scincidae,Scincidae,Eutropis madaraszi
Eutropis multicarinata,Scincidae,Scincidae,Eutropis multicarinata
Eutropis multifasciata,Scincidae,Scincidae,Eutropis multifasciata
Eutropis nagarjunensis,Scincidae,Scincidae,Eutropis nagarjunensis
Eutropis quadratilobus,Scincidae,Scincidae,Eutropis quadratilobus
Eutropis quadricarinata,Scincidae,Scincidae,Eutropis quadricarinata
Eutropis rudis,Scincidae,Scincidae,Eutropis rudis
Eutropis rugifera,Scincidae,Scincidae,Eutropis rugifera
Eutropis trivittata,Scincidae,Scincidae,Eutropis trivittata
Eutropis tytleri,Scincidae,Scincidae,Eutropis tytleri
Exila nigropalmata,Scincidae,Scincidae,Exila nigropalmata
Feylinia boulengeri,Scincidae,Scincidae,Feylinia boulengeri
Feylinia currori,Scincidae,Scincidae,Feylinia currori
Feylinia elegans,Scincidae,Scincidae,Feylinia elegans
Feylinia grandisquamis,Scincidae,Scincidae,Feylinia grandisquamis
Feylinia macrolepis,Scincidae,Scincidae,Feylinia macrolepis
Feylinia polylepis,Scincidae,Scincidae,Feylinia polylepis
Amphiglossus alluaudi,Scincidae,Scincidae,Flexiseps alluaudi
Amphiglossus ardouini,Scincidae,Scincidae,Flexiseps ardouini
Amphiglossus crenni,Scincidae,Scincidae,Flexiseps crenni
Amphiglossus decaryi,Scincidae,Scincidae,Flexiseps decaryi
Amphiglossus elongatus,Scincidae,Scincidae,Flexiseps elongatus
Amphiglossus johannae,Scincidae,Scincidae,Flexiseps johannae
Amphiglossus mandokava,Scincidae,Scincidae,Flexiseps mandokava
Amphiglossus melanurus,Scincidae,Scincidae,Flexiseps melanurus
Amphiglossus ornaticeps,Scincidae,Scincidae,Flexiseps ornaticeps
Amphiglossus tsaratananensis,Scincidae,Scincidae,Flexiseps tsaratananensis
Amphiglossus valhallae,Scincidae,Scincidae,Flexiseps valhallae
Fojia bumui,Scincidae,Scincidae,Fojia bumui
Geomyersia coggeri,Scincidae,Scincidae,Geomyersia coggeri
Geomyersia glabra,Scincidae,Scincidae,Geomyersia glabra
Geoscincus haraldmeieri,Scincidae,Scincidae,Geoscincus haraldmeieri
Glaphyromorphus clandestinus,Scincidae,Scincidae,Glaphyromorphus clandestinus
Glaphyromorphus cracens,Scincidae,Scincidae,Glaphyromorphus cracens
Glaphyromorphus crassicaudus,Scincidae,Scincidae,Glaphyromorphus crassicaudus
Glaphyromorphus darwiniensis,Scincidae,Scincidae,Glaphyromorphus darwiniensis
Glaphyromorphus fuscicaudis,Scincidae,Scincidae,Glaphyromorphus fuscicaudis
Glaphyromorphus mjobergi,Scincidae,Scincidae,Glaphyromorphus mjobergi
Glaphyromorphus nigricaudis,Scincidae,Scincidae,Glaphyromorphus nigricaudis
Glaphyromorphus nyanchupinta,Scincidae,Scincidae,Glaphyromorphus nyanchupinta
Glaphyromorphus othelarrni,Scincidae,Scincidae,Glaphyromorphus othelarrni
Glaphyromorphus pumilus,Scincidae,Scincidae,Glaphyromorphus pumilus
Glaphyromorphus punctulatus,Scincidae,Scincidae,Glaphyromorphus punctulatus
Gongylomorphus bojerii,Scincidae,Scincidae,Gongylomorphus bojerii
Gongylomorphus borbonicus,Scincidae,Scincidae,Gongylomorphus borbonicus
